path,intsize
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l040-r039-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l045-r044-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l050-r049-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l055-r054-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l060-r059-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l065-r064-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l070-r069-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l080-r079-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l090-r089-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/Instances3col_OPB/normalized-3col-almost3reg-l100-r099-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v011-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v011-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v011-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v021-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v021-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v021-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v031-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v031-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v031-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v041-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v041-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v041-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v051-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v051-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v051-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v061-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v061-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v061-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v071-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v071-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v071-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v081-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v081-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v081-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v091-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v091-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v091-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v101-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v101-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v101-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v111-n1.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v111-n2.opb.xz,3
DEC-LIN/normalized-PB16/elffers/rand6reg/normalized-rand6reg-v111-n3.opb.xz,3
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-15.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-20.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-25.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-30.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-35.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-40.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-45.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-50.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-55.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-60.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-65.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-70.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-75.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-fixedbandwidth-80.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-15.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-20.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-25.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-30.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-35.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-40.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-45.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-50.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-55.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-60.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-65.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-70.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-75.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-eq-random4regular-80.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-15.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-20.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-25.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-30.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-35.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-40.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-45.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-50.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-55.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-60.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-65.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-70.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-75.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-fixedbandwidth-80.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-15.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-20.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-25.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-30.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-35.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-40.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-45.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-50.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-55.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-60.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-65.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-70.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-75.opb.xz,4
DEC-LIN/normalized-PB16/elffers/subsetcard/normalized-subsetcard-geq-random4regular-80.opb.xz,4
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-11.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-13.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-15.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-17.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-19.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-21.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-23.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-25.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-27.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-29.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-3.opb.xz,4
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-31.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-33.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-35.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-37.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-39.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-41.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-43.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-45.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-47.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-49.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-5.opb.xz,4
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-51.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-7.opb.xz,5
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-completegraph-9.opb.xz,5
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x11-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x11.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x13-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x13.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x15-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x15.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x17-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x17.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x19-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x19.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x21-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x21.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x23-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x23.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x25-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x25.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x27-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x27.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x29-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid10x29.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x11-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x11.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x13-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x13.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x15-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x15.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x17-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x17.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x19-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x19.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x21-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x21.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x23-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x23.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x25-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x25.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x27-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x27.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x29-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x29.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x5-hard.opb.xz,5
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x5.opb.xz,5
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x7-hard.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x7.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x9-hard.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid4x9.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x11-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x11.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x13-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x13.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x15-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x15.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x17-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x17.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x19-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x19.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x21-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x21.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x23-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x23.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x25-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x25.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x27-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x27.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x29-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x29.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x7-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x7.opb.xz,6
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x9-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid6x9.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x11-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x13-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x15-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x17-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x19-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x21-hard.opb.xz,8
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x23-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x25-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x27-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x29-hard.opb.xz,9
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x9-hard.opb.xz,7
DEC-LIN/normalized-PB16/elffers/vertexcover-instances/normalized-vertexcover-grid8x9.opb.xz,7
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-0.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-1.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-2.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-3.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-4.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-5.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-6.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-7.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-8.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round21-9.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round22-0.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round22-1.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round22-2.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round22-3.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round22-4.opb.xz,4
DEC-LIN/normalized-PB16/nossum/normalized-sha1-size112-round22-5.opb.xz,4
