path,intsize
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_40_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_45_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_41_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_45_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_50_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_51_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_55_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_60_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900544484--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900545610--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900548667--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900550006--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900550720--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900551347--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900552288--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900552735--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900554072--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900556231--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900557574--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900557957--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900558739--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900562192--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900564281--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900565534--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900566157--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900567985--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900568186--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900568706--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900569834--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900570242--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900571132--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900577940--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900581320--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900584106--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900667195--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900669797--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900670167--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900670234--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110966483--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110967142--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110967523--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110968561--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110969860--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110970631--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110971363--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110972154--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110972763--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110973670--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110974180--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110976935--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110977273--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110977780--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110978113--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110978334--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111212476--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111213670--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111213868--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111216411--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111217392--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111218024--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111222539--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111223220--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111224255--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111224451--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111225605--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111226062--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111227012--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111228076--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-101-100--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-105-100--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-11-10--soft-0-100-0.wbo.xz,4
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-15-10--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-21-20--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-25-20--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-31-30--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-35-30--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-41-40--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-45-40--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-51-50--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-55-50--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-61-60--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-65-60--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-71-70--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-75-70--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-81-80--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-85-80--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-91-90--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-95-90--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-22s.smv--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-25s.smv--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-37s.smv--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-43s.smv--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-44s.smv--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-46s.smv--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-2.ucl--soft-0-100-0.wbo.xz,12
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-3.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-4.ucl--soft-0-100-0.wbo.xz,12
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-6.ucl--soft-0-100-0.wbo.xz,12
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-7.ucl--soft-0-100-0.wbo.xz,15
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-8.ucl--soft-0-100-0.wbo.xz,15
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-tlan2.ucl--soft-0-100-0.wbo.xz,12
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-tlan3.ucl--soft-0-100-0.wbo.xz,12
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-cache-ibm-q-full.all.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-cache-ibm-q-unbounded.Ic22arity.ucl--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-cache-ibm-q-unbounded.Icl2arity.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-cache.inv10.ucl--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-cache.inv12.ucl--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-cache.inv14.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-cache.inv8.ucl--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-dlx1c.rwmem.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-dlx1c.rwmem1.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-dlx1c.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-elf.rf10.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-elf.rf6.ucl--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-elf.rf7.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-elf.rf8.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-elf.rf9.ucl--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.burch_dill.2.accl.ucl--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.burch_dill.3.accl.ucl--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.burch_dill.4.accl.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.burch_dill.8.accl.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.ex.br.mem.RobRegValid_bar.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.ex.br.mem.Src1Valid_Src1ValidBar.ucl--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.ex.mem.LdValue.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.rf10.ucl--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.rf6.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.rf7.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.rf8.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.rf9.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.tag10.ucl--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.tag12.ucl--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.tag14.ucl--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.tag8.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-ooo.unbounded.all.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j120/normalized-j12013_1-unsat--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB10/oliveras/j120/normalized-j12015_3-unsat--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB10/oliveras/j120/normalized-j12023_3-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j120/normalized-j12026_5-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j120/normalized-j12027_7-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j120/normalized-j12041_4-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j120/normalized-j1205_1-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j30/normalized-j301_4-unsat--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB10/oliveras/j30/normalized-j3029_8-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j30/normalized-j3041_4-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j30/normalized-j3046_4-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j30/normalized-j308_1-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j30/normalized-j309_10-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j60/normalized-j6010_2-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j60/normalized-j6027_4-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j60/normalized-j602_7-unsat--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB10/oliveras/j60/normalized-j6030_9-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j60/normalized-j6033_2-unsat--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB10/oliveras/j60/normalized-j603_2-unsat--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB10/oliveras/j60/normalized-j605_1-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j60/normalized-j605_10-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j60/normalized-j606_1-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j90/normalized-j9010_6-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j90/normalized-j9012_2-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j90/normalized-j9014_1-unsat--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB10/oliveras/j90/normalized-j9015_10-unsat--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB10/oliveras/j90/normalized-j9028_2-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j90/normalized-j9035_1-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j90/normalized-j9039_3-unsat--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB10/oliveras/j90/normalized-j903_10-unsat--soft-0-100-0.wbo.xz,8
SOFT-LIN/PB10/oliveras/j90/normalized-j9048_1-unsat--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB10/oliveras/j90/normalized-j907_8-unsat--soft-0-100-0.wbo.xz,9
